,date,state,fips,cases,deaths
18749,2020-04-17,Colorado,8,9047,389
18750,2020-04-17,California,6,29398,1050
18751,2020-04-17,Arkansas,5,1695,37
18752,2020-04-17,Arizona,4,4507,174
18753,2020-04-17,Alaska,2,307,7
18754,2020-04-17,Alabama,1,4572,151
18755,2020-04-16,Wyoming,56,393,2
18756,2020-04-16,Wisconsin,55,3875,197
18757,2020-04-16,West Virginia,54,739,13
18758,2020-04-16,Washington,53,11180,588
18759,2020-04-16,Virginia,51,6891,208
18760,2020-04-16,Virgin Islands,78,51,2
18761,2020-04-16,Vermont,50,768,34
18762,2020-04-16,Utah,49,2687,21
18763,2020-04-16,Texas,48,16928,428
18764,2020-04-16,Tennessee,47,6077,142
18765,2020-04-16,South Dakota,46,1311,7
18766,2020-04-16,South Carolina,45,3931,109
18767,2020-04-16,Rhode Island,44,3838,105
18768,2020-04-16,Puerto Rico,72,1043,56
18769,2020-04-16,Pennsylvania,42,28314,940
18770,2020-04-16,Oregon,41,1736,64
18771,2020-04-16,Oklahoma,40,2357,131
18772,2020-04-16,Ohio,39,8414,389
18773,2020-04-16,Northern Mariana Islands,69,13,2
18774,2020-04-16,North Dakota,38,393,9
18775,2020-04-16,North Carolina,37,5463,140
18776,2020-04-16,New York,36,225761,15669
18777,2020-04-16,New Mexico,35,1597,44
18778,2020-04-16,New Jersey,34,75317,3518
18779,2020-04-16,New Hampshire,33,1211,34
18780,2020-04-16,Nevada,32,3321,142
18781,2020-04-16,Nebraska,31,1094,24
18782,2020-04-16,Montana,30,415,7
18783,2020-04-16,Missouri,29,5111,170
18784,2020-04-16,Mississippi,28,3624,129
18785,2020-04-16,Minnesota,27,1912,94
18786,2020-04-16,Michigan,26,29120,2092
18787,2020-04-16,Massachusetts,25,32181,1245
18788,2020-04-16,Maryland,24,10851,459
18789,2020-04-16,Maine,23,796,27
18790,2020-04-16,Louisiana,22,22532,1156
18791,2020-04-16,Kentucky,21,2429,131
18792,2020-04-16,Kansas,20,1595,80
18793,2020-04-16,Iowa,19,2141,60
18794,2020-04-16,Indiana,18,9619,554
18795,2020-04-16,Illinois,17,25734,1081
18796,2020-04-16,Idaho,16,1609,41
18797,2020-04-16,Hawaii,15,535,9
18798,2020-04-16,Guam,66,790,6
18799,2020-04-16,Georgia,13,15644,611
18800,2020-04-16,Florida,12,23332,667
18801,2020-04-16,District of Columbia,11,2350,81
18802,2020-04-16,Delaware,10,2075,52
18803,2020-04-16,Connecticut,9,15884,971
18804,2020-04-16,Colorado,8,8675,374
18805,2020-04-16,California,6,28142,971
18806,2020-04-16,Arkansas,5,1620,37
18807,2020-04-16,Arizona,4,4234,152
18808,2020-04-16,Alaska,2,298,7
18809,2020-04-16,Alabama,1,4404,137
18810,2020-04-15,Wyoming,56,392,2
18811,2020-04-15,Wisconsin,55,3721,184
18812,2020-04-15,West Virginia,54,725,12
18813,2020-04-15,Washington,53,10806,572
18814,2020-04-15,Virginia,51,6502,195
18815,2020-04-15,Virgin Islands,78,51,1
18816,2020-04-15,Vermont,50,759,29
18817,2020-04-15,Utah,49,2549,20
18818,2020-04-15,Texas,48,16106,395
18819,2020-04-15,Tennessee,47,5864,135
18820,2020-04-15,South Dakota,46,1168,6
18821,2020-04-15,South Carolina,45,3656,107
18822,2020-04-15,Rhode Island,44,3529,87
18823,2020-04-15,Puerto Rico,72,974,51
18824,2020-04-15,Pennsylvania,42,26804,833
18825,2020-04-15,Oregon,41,1663,58
18826,2020-04-15,Oklahoma,40,2263,123
18827,2020-04-15,Ohio,39,7791,361
18828,2020-04-15,Northern Mariana Islands,69,13,2
18829,2020-04-15,North Dakota,38,365,9
18830,2020-04-15,North Carolina,37,5123,128
18831,2020-04-15,New York,36,217130,14937
18832,2020-04-15,New Mexico,35,1484,36
18833,2020-04-15,New Jersey,34,71030,3156
18834,2020-04-15,New Hampshire,33,1139,32
18835,2020-04-15,Nevada,32,3212,137
18836,2020-04-15,Nebraska,31,994,22
18837,2020-04-15,Montana,30,404,7
18838,2020-04-15,Missouri,29,4895,164
18839,2020-04-15,Mississippi,28,3360,122
18840,2020-04-15,Minnesota,27,1809,87
18841,2020-04-15,Michigan,26,27894,1920
18842,2020-04-15,Massachusetts,25,29918,1108
18843,2020-04-15,Maryland,24,10096,413
18844,2020-04-15,Maine,23,770,24
18845,2020-04-15,Louisiana,22,21951,1103
18846,2020-04-15,Kentucky,21,2295,124
18847,2020-04-15,Kansas,20,1503,76
18848,2020-04-15,Iowa,19,1995,53
18849,2020-04-15,Indiana,18,9030,511
18850,2020-04-15,Illinois,17,24593,958
18851,2020-04-15,Idaho,16,1587,41
18852,2020-04-15,Hawaii,15,524,9
18853,2020-04-15,Guam,66,750,6
18854,2020-04-15,Georgia,13,14583,569
18855,2020-04-15,Florida,12,22526,613
18856,2020-04-15,District of Columbia,11,2197,72
18857,2020-04-15,Delaware,10,2014,46
18858,2020-04-15,Connecticut,9,14755,868
18859,2020-04-15,Colorado,8,8280,355
18860,2020-04-15,California,6,27107,885
18861,2020-04-15,Arkansas,5,1599,34
18862,2020-04-15,Arizona,4,3962,142
18863,2020-04-15,Alaska,2,291,7
18864,2020-04-15,Alabama,1,4241,123
18865,2020-04-14,Wyoming,56,373,1
18866,2020-04-14,Wisconsin,55,3555,172
18867,2020-04-14,West Virginia,54,697,10
18868,2020-04-14,Washington,53,10711,552
18869,2020-04-14,Virginia,51,6173,154
18870,2020-04-14,Virgin Islands,78,51,1
18871,2020-04-14,Vermont,50,752,28
18872,2020-04-14,Utah,49,2420,19
18873,2020-04-14,Texas,48,15303,365
18874,2020-04-14,Tennessee,47,5654,123
18875,2020-04-14,South Dakota,46,987,6
18876,2020-04-14,South Carolina,45,3553,97
18877,2020-04-14,Rhode Island,44,3251,80
18878,2020-04-14,Puerto Rico,72,923,45
18879,2020-04-14,Pennsylvania,42,25591,746
18880,2020-04-14,Oregon,41,1633,55
18881,2020-04-14,Oklahoma,40,2184,109
18882,2020-04-14,Ohio,39,7280,324
18883,2020-04-14,Northern Mariana Islands,69,13,2
18884,2020-04-14,North Dakota,38,341,9
18885,2020-04-14,North Carolina,37,4992,116
18886,2020-04-14,New York,36,205375,14001
18887,2020-04-14,New Mexico,35,1407,36
18888,2020-04-14,New Jersey,34,68824,2805
18889,2020-04-14,New Hampshire,33,1091,27
18890,2020-04-14,Nevada,32,3137,130
18891,2020-04-14,Nebraska,31,930,21
18892,2020-04-14,Montana,30,399,7
18893,2020-04-14,Missouri,29,4686,151
18894,2020-04-14,Mississippi,28,3087,111
18895,2020-04-14,Minnesota,27,1695,79
18896,2020-04-14,Michigan,26,26845,1767
18897,2020-04-14,Massachusetts,25,28163,957
18898,2020-04-14,Maryland,24,9472,302
18899,2020-04-14,Maine,23,734,20
18900,2020-04-14,Louisiana,22,21518,1013
18901,2020-04-14,Kentucky,21,2210,115
18902,2020-04-14,Kansas,20,1440,69
18903,2020-04-14,Iowa,19,1899,44
18904,2020-04-14,Indiana,18,8598,458
18905,2020-04-14,Illinois,17,23247,878
18906,2020-04-14,Idaho,16,1538,39
18907,2020-04-14,Hawaii,15,511,9
18908,2020-04-14,Guam,66,721,6
18909,2020-04-14,Georgia,13,13913,517
18910,2020-04-14,Florida,12,21620,570
18911,2020-04-14,District of Columbia,11,2058,67
18912,2020-04-14,Delaware,10,1926,43
18913,2020-04-14,Connecticut,9,13989,671
18914,2020-04-14,Colorado,8,7941,329
18915,2020-04-14,California,6,25758,778
18916,2020-04-14,Arkansas,5,1498,32
18917,2020-04-14,Arizona,4,3806,131
18918,2020-04-14,Alaska,2,283,7
18919,2020-04-14,Alabama,1,3953,114
18920,2020-04-13,Wyoming,56,373,1
18921,2020-04-13,Wisconsin,55,3428,155
18922,2020-04-13,West Virginia,54,638,9
18923,2020-04-13,Washington,53,10547,525
18924,2020-04-13,Virginia,51,5746,149
18925,2020-04-13,Virgin Islands,78,51,1
18926,2020-04-13,Vermont,50,748,27
18927,2020-04-13,Utah,49,2368,18
18928,2020-04-13,Texas,48,14487,320
18929,2020-04-13,Tennessee,47,5483,114
18930,2020-04-13,South Dakota,46,867,6
18931,2020-04-13,South Carolina,45,3439,87
18932,2020-04-13,Rhode Island,44,2976,73
18933,2020-04-13,Puerto Rico,72,903,45
18934,2020-04-13,Pennsylvania,42,24295,563
18935,2020-04-13,Oregon,41,1584,53
18936,2020-04-13,Oklahoma,40,2069,98
18937,2020-04-13,Ohio,39,6975,274
18938,2020-04-13,Northern Mariana Islands,69,11,2
18939,2020-04-13,North Dakota,38,331,9
18940,2020-04-13,North Carolina,37,4788,91
18941,2020-04-13,New York,36,197973,12998
18942,2020-04-13,New Mexico,35,1345,31
18943,2020-04-13,New Jersey,34,64584,2443
18944,2020-04-13,New Hampshire,33,1020,23
18945,2020-04-13,Nevada,32,3036,114
18946,2020-04-13,Nebraska,31,870,19
18947,2020-04-13,Montana,30,394,7
18948,2020-04-13,Missouri,29,4388,136
18949,2020-04-13,Mississippi,28,2942,98
18950,2020-04-13,Minnesota,27,1650,70
18951,2020-04-13,Michigan,26,25490,1603
18952,2020-04-13,Massachusetts,25,26867,844
18953,2020-04-13,Maryland,24,8936,262
18954,2020-04-13,Maine,23,698,19
18955,2020-04-13,Louisiana,22,21016,884
18956,2020-04-13,Kentucky,21,2048,106
18957,2020-04-13,Kansas,20,1384,63
18958,2020-04-13,Iowa,19,1710,44
18959,2020-04-13,Indiana,18,8300,414
18960,2020-04-13,Illinois,17,22025,800
18961,2020-04-13,Idaho,16,1499,33
18962,2020-04-13,Hawaii,15,502,9
18963,2020-04-13,Guam,66,719,6
18964,2020-04-13,Georgia,13,13125,479
18965,2020-04-13,Florida,12,21011,498
18966,2020-04-13,District of Columbia,11,1955,52
18967,2020-04-13,Delaware,10,1761,41
18968,2020-04-13,Connecticut,9,13381,602
18969,2020-04-13,Colorado,8,7691,308
18970,2020-04-13,California,6,24334,725
18971,2020-04-13,Arkansas,5,1475,30
18972,2020-04-13,Arizona,4,3702,122
18973,2020-04-13,Alaska,2,275,6
18974,2020-04-13,Alabama,1,3805,104
18975,2020-04-12,Wyoming,56,364,0
18976,2020-04-12,Wisconsin,55,3341,145
18977,2020-04-12,West Virginia,54,615,8
18978,2020-04-12,Washington,53,10414,511
18979,2020-04-12,Virginia,51,5273,141
18980,2020-04-12,Virgin Islands,78,51,1
18981,2020-04-12,Vermont,50,727,26
18982,2020-04-12,Utah,49,2305,18
18983,2020-04-12,Texas,48,13776,288
18984,2020-04-12,Tennessee,47,5144,107
18985,2020-04-12,South Dakota,46,729,6
18986,2020-04-12,South Carolina,45,3319,82
18987,2020-04-12,Rhode Island,44,2665,63
18988,2020-04-12,Puerto Rico,72,897,44
18989,2020-04-12,Pennsylvania,42,22955,525
18990,2020-04-12,Oregon,41,1527,52
18991,2020-04-12,Oklahoma,40,1970,96
18992,2020-04-12,Ohio,39,6605,253
18993,2020-04-12,Northern Mariana Islands,69,11,2
18994,2020-04-12,North Dakota,38,308,8
18995,2020-04-12,North Carolina,37,4520,86
18996,2020-04-12,New York,36,191425,12116
18997,2020-04-12,New Mexico,35,1245,26
18998,2020-04-12,New Jersey,34,61850,2350
18999,2020-04-12,New Hampshire,33,985,23
19000,2020-04-12,Nevada,32,2860,113
19001,2020-04-12,Nebraska,31,805,18
19002,2020-04-12,Montana,30,387,6
19003,2020-04-12,Missouri,29,4160,116
19004,2020-04-12,Mississippi,28,2781,96
19005,2020-04-12,Minnesota,27,1621,70
19006,2020-04-12,Michigan,26,24496,1488
19007,2020-04-12,Massachusetts,25,25475,756
19008,2020-04-12,Maryland,24,8225,236
19009,2020-04-12,Maine,23,633,19
19010,2020-04-12,Louisiana,22,20595,840
19011,2020-04-12,Kentucky,21,1963,98
19012,2020-04-12,Kansas,20,1337,56
19013,2020-04-12,Iowa,19,1587,41
19014,2020-04-12,Indiana,18,7990,405
19015,2020-04-12,Illinois,17,20852,727
19016,2020-04-12,Idaho,16,1457,27
19017,2020-04-12,Hawaii,15,497,9
19018,2020-04-12,Guam,66,716,5
19019,2020-04-12,Georgia,13,12103,438
19020,2020-04-12,Florida,12,19855,460
19021,2020-04-12,District of Columbia,11,1875,50
19022,2020-04-12,Delaware,10,1625,35
19023,2020-04-12,Connecticut,9,12035,554
19024,2020-04-12,Colorado,8,7303,290
19025,2020-04-12,California,6,23323,676
19026,2020-04-12,Arkansas,5,1280,27
19027,2020-04-12,Arizona,4,3539,117
19028,2020-04-12,Alaska,2,270,6
19029,2020-04-12,Alabama,1,3583,93
19030,2020-04-11,Wyoming,56,343,0
19031,2020-04-11,Wisconsin,55,3213,141
19032,2020-04-11,West Virginia,54,593,6
19033,2020-04-11,Washington,53,10227,498
19034,2020-04-11,Virginia,51,5076,130
19035,2020-04-11,Virgin Islands,78,51,1
19036,2020-04-11,Vermont,50,711,24
19037,2020-04-11,Utah,49,2208,18
19038,2020-04-11,Texas,48,13208,265
19039,2020-04-11,Tennessee,47,4983,107
19040,2020-04-11,South Dakota,46,626,6
19041,2020-04-11,South Carolina,45,3207,80
19042,2020-04-11,Rhode Island,44,2349,56
19043,2020-04-11,Puerto Rico,72,788,42
19044,2020-04-11,Pennsylvania,42,21774,515
19045,2020-04-11,Oregon,41,1447,51
19046,2020-04-11,Oklahoma,40,1868,93
19047,2020-04-11,Ohio,39,6251,247
19048,2020-04-11,Northern Mariana Islands,69,11,2
19049,2020-04-11,North Dakota,38,293,7
19050,2020-04-11,North Carolina,37,4310,86
19051,2020-04-11,New York,36,182990,11159
19052,2020-04-11,New Mexico,35,1174,20
19053,2020-04-11,New Jersey,34,58151,2183
19054,2020-04-11,New Hampshire,33,929,23
19055,2020-04-11,Nevada,32,2720,111
19056,2020-04-11,Nebraska,31,718,18
19057,2020-04-11,Montana,30,377,6
19058,2020-04-11,Missouri,29,4024,116
19059,2020-04-11,Mississippi,28,2642,93
19060,2020-04-11,Minnesota,27,1427,64
19061,2020-04-11,Michigan,26,23855,1395
19062,2020-04-11,Massachusetts,25,22860,686
19063,2020-04-11,Maryland,24,7694,207
19064,2020-04-11,Maine,23,616,19
19065,2020-04-11,Louisiana,22,20014,806
19066,2020-04-11,Kentucky,21,1851,94
19067,2020-04-11,Kansas,20,1282,55
19068,2020-04-11,Iowa,19,1510,34
19069,2020-04-11,Indiana,18,7494,389
19070,2020-04-11,Illinois,17,19180,682
19071,2020-04-11,Idaho,16,1438,27
19072,2020-04-11,Hawaii,15,484,8
19073,2020-04-11,Guam,66,681,5
19074,2020-04-11,Georgia,13,12261,432
19075,2020-04-11,Florida,12,18978,445
19076,2020-04-11,District of Columbia,11,1778,47
19077,2020-04-11,Delaware,10,1479,33
19078,2020-04-11,Connecticut,9,11510,494
19079,2020-04-11,Colorado,8,6893,274
19080,2020-04-11,California,6,22421,632
19081,2020-04-11,Arkansas,5,1228,25
19082,2020-04-11,Arizona,4,3393,112
19083,2020-04-11,Alaska,2,255,6
19084,2020-04-11,Alabama,1,3262,93
19085,2020-04-10,Wyoming,56,320,0
19086,2020-04-10,Wisconsin,55,3068,131
19087,2020-04-10,West Virginia,54,537,5
19088,2020-04-10,Washington,53,9888,483
19089,2020-04-10,Virginia,51,4509,121
19090,2020-04-10,Virgin Islands,78,51,1
19091,2020-04-10,Vermont,50,679,24
19092,2020-04-10,Utah,49,2103,17
19093,2020-04-10,Texas,48,12291,249
19094,2020-04-10,Tennessee,47,4793,104
19095,2020-04-10,South Dakota,46,536,6
19096,2020-04-10,South Carolina,45,3065,72
19097,2020-04-10,Rhode Island,44,2015,49
19098,2020-04-10,Puerto Rico,72,725,39
19099,2020-04-10,Pennsylvania,42,20128,435
19100,2020-04-10,Oregon,41,1371,48
19101,2020-04-10,Oklahoma,40,1794,88
19102,2020-04-10,Ohio,39,5879,231
19103,2020-04-10,Northern Mariana Islands,69,11,2
19104,2020-04-10,North Dakota,38,278,7
19105,2020-04-10,North Carolina,37,3906,78
19106,2020-04-10,New York,36,172830,10162
19107,2020-04-10,New Mexico,35,1090,19
19108,2020-04-10,New Jersey,34,54588,1932
19109,2020-04-10,New Hampshire,33,885,22
19110,2020-04-10,Nevada,32,2606,86
19111,2020-04-10,Nebraska,31,678,18
19112,2020-04-10,Montana,30,365,6
19113,2020-04-10,Missouri,29,3799,105
19114,2020-04-10,Mississippi,28,2469,82
19115,2020-04-10,Minnesota,27,1335,57
19116,2020-04-10,Michigan,26,22646,1280
19117,2020-04-10,Massachusetts,25,20974,599
19118,2020-04-10,Maryland,24,6968,172
19119,2020-04-10,Maine,23,586,17
19120,2020-04-10,Louisiana,22,19253,755
19121,2020-04-10,Kentucky,21,1702,90
19122,2020-04-10,Kansas,20,1180,50
19123,2020-04-10,Iowa,19,1388,31
19124,2020-04-10,Indiana,18,6960,353
19125,2020-04-10,Illinois,17,17887,607
19126,2020-04-10,Idaho,16,1425,25
19127,2020-04-10,Hawaii,15,463,8
19128,2020-04-10,Guam,66,577,4
19129,2020-04-10,Georgia,13,11859,425
19130,2020-04-10,Florida,12,17960,418
19131,2020-04-10,District of Columbia,11,1660,38
19132,2020-04-10,Delaware,10,1326,32
19133,2020-04-10,Connecticut,9,10538,448
19134,2020-04-10,Colorado,8,6510,253
19135,2020-04-10,California,6,21366,594
19136,2020-04-10,Arkansas,5,1202,24
19137,2020-04-10,Arizona,4,3112,97
19138,2020-04-10,Alaska,2,244,5
19139,2020-04-10,Alabama,1,3008,80
19140,2020-04-09,Wyoming,56,303,0
19141,2020-04-09,Wisconsin,55,2885,116
19142,2020-04-09,West Virginia,54,524,5
19143,2020-04-09,Washington,53,9609,456
19144,2020-04-09,Virginia,51,4041,109
19145,2020-04-09,Virgin Islands,78,50,1
19146,2020-04-09,Vermont,50,628,23
19147,2020-04-09,Utah,49,1980,13
19148,2020-04-09,Texas,48,11372,228
19149,2020-04-09,Tennessee,47,4456,95
19150,2020-04-09,South Dakota,46,447,6
19151,2020-04-09,South Carolina,45,2792,67
19152,2020-04-09,Rhode Island,44,1727,43
19153,2020-04-09,Puerto Rico,72,683,33
19154,2020-04-09,Pennsylvania,42,18379,344
19155,2020-04-09,Oregon,41,1321,44
19156,2020-04-09,Oklahoma,40,1683,80
19157,2020-04-09,Ohio,39,5513,213
19158,2020-04-09,Northern Mariana Islands,69,11,2
19159,2020-04-09,North Dakota,38,269,5
19160,2020-04-09,North Carolina,37,3651,74
19161,2020-04-09,New York,36,162036,9166
19162,2020-04-09,New Mexico,35,989,17
19163,2020-04-09,New Jersey,34,51027,1700
19164,2020-04-09,New Hampshire,33,819,21
19165,2020-04-09,Nevada,32,2456,82
19166,2020-04-09,Nebraska,31,594,15
19167,2020-04-09,Montana,30,354,6
19168,2020-04-09,Missouri,29,3539,94
19169,2020-04-09,Mississippi,28,2260,76
19170,2020-04-09,Minnesota,27,1242,50
19171,2020-04-09,Michigan,26,21375,1076
19172,2020-04-09,Massachusetts,25,18941,503
19173,2020-04-09,Maryland,24,6185,139
19174,2020-04-09,Maine,23,560,16
19175,2020-04-09,Louisiana,22,18283,702
19176,2020-04-09,Kentucky,21,1525,84
19177,2020-04-09,Kansas,20,1116,42
19178,2020-04-09,Iowa,19,1270,27
19179,2020-04-09,Indiana,18,6400,295
19180,2020-04-09,Illinois,17,16422,534
19181,2020-04-09,Idaho,16,1366,24
19182,2020-04-09,Hawaii,15,440,6
19183,2020-04-09,Guam,66,542,4
19184,2020-04-09,Georgia,13,10885,412
19185,2020-04-09,Florida,12,16819,370
19186,2020-04-09,District of Columbia,11,1523,32
19187,2020-04-09,Delaware,10,1209,23
19188,2020-04-09,Connecticut,9,9784,380
19189,2020-04-09,Colorado,8,6202,227
19190,2020-04-09,California,6,20191,548
19191,2020-04-09,Arkansas,5,1146,21
19192,2020-04-09,Arizona,4,3018,89
19193,2020-04-09,Alaska,2,233,5
19194,2020-04-09,Alabama,1,2838,78
19195,2020-04-08,Wyoming,56,230,0
19196,2020-04-08,Wisconsin,55,2756,107
19197,2020-04-08,West Virginia,54,483,4
19198,2020-04-08,Washington,53,9098,430
19199,2020-04-08,Virginia,51,3644,60
19200,2020-04-08,Virgin Islands,78,46,1
19201,2020-04-08,Vermont,50,605,23
19202,2020-04-08,Utah,49,1860,13
19203,2020-04-08,Texas,48,9897,195
19204,2020-04-08,Tennessee,47,4246,83
19205,2020-04-08,South Dakota,46,393,6
19206,2020-04-08,South Carolina,45,2552,63
19207,2020-04-08,Rhode Island,44,1450,35
19208,2020-04-08,Puerto Rico,72,620,24
19209,2020-04-08,Pennsylvania,42,16414,313
19210,2020-04-08,Oregon,41,1239,38
19211,2020-04-08,Oklahoma,40,1523,79
19212,2020-04-08,Ohio,39,5149,193
19213,2020-04-08,Northern Mariana Islands,69,11,2
19214,2020-04-08,North Dakota,38,251,4
19215,2020-04-08,North Carolina,37,3423,61
19216,2020-04-08,New York,36,151271,8138
19217,2020-04-08,New Mexico,35,865,16
19218,2020-04-08,New Jersey,34,47437,1504
19219,2020-04-08,New Hampshire,33,788,18
19220,2020-04-08,Nevada,32,2318,80
19221,2020-04-08,Nebraska,31,538,14
19222,2020-04-08,Montana,30,332,6
19223,2020-04-08,Missouri,29,3327,86
19224,2020-04-08,Mississippi,28,2003,67
19225,2020-04-08,Minnesota,27,1154,39
19226,2020-04-08,Michigan,26,20220,959
19227,2020-04-08,Massachusetts,25,16790,433
19228,2020-04-08,Maryland,24,5529,124
19229,2020-04-08,Maine,23,537,14
19230,2020-04-08,Louisiana,22,17030,652
19231,2020-04-08,Kentucky,21,1393,73
19232,2020-04-08,Kansas,20,1055,38
19233,2020-04-08,Iowa,19,1145,27
19234,2020-04-08,Indiana,18,5986,246
19235,2020-04-08,Illinois,17,15078,464
19236,2020-04-08,Idaho,16,1232,19
19237,2020-04-08,Hawaii,15,433,5
19238,2020-04-08,Guam,66,409,4
19239,2020-04-08,Georgia,13,10204,370
19240,2020-04-08,Florida,12,15690,322
19241,2020-04-08,District of Columbia,11,1440,27
19242,2020-04-08,Delaware,10,1116,19
19243,2020-04-08,Connecticut,9,8781,335
19244,2020-04-08,Colorado,8,5655,192
19245,2020-04-08,California,6,19043,506
19246,2020-04-08,Arkansas,5,1077,18
19247,2020-04-08,Arizona,4,2726,80
19248,2020-04-08,Alaska,2,224,5
19249,2020-04-08,Alabama,1,2498,67
19250,2020-04-07,Wyoming,56,221,0
19251,2020-04-07,Wisconsin,55,2578,94
19252,2020-04-07,West Virginia,54,413,4
19253,2020-04-07,Washington,53,8683,409
19254,2020-04-07,Virginia,51,3332,69
19255,2020-04-07,Virgin Islands,78,45,1
19256,2020-04-07,Vermont,50,575,23
19257,2020-04-07,Utah,49,1737,13
19258,2020-04-07,Texas,48,8968,177
19259,2020-04-07,Tennessee,47,4010,72
19260,2020-04-07,South Dakota,46,320,6
19261,2020-04-07,South Carolina,45,2417,51
19262,2020-04-07,Rhode Island,44,1229,30
19263,2020-04-07,Puerto Rico,72,573,23
19264,2020-04-07,Pennsylvania,42,14582,241
19265,2020-04-07,Oregon,41,1181,33
19266,2020-04-07,Oklahoma,40,1470,67
19267,2020-04-07,Ohio,39,4783,167
19268,2020-04-07,Northern Mariana Islands,69,8,2
19269,2020-04-07,North Dakota,38,237,4
19270,2020-04-07,North Carolina,37,3220,50
19271,2020-04-07,New York,36,141703,7185
19272,2020-04-07,New Mexico,35,794,13
19273,2020-04-07,New Jersey,34,44416,1232
19274,2020-04-07,New Hampshire,33,747,13
19275,2020-04-07,Nevada,32,2101,60
19276,2020-04-07,Nebraska,31,491,12
19277,2020-04-07,Montana,30,319,6
19278,2020-04-07,Missouri,29,3037,80
19279,2020-04-07,Mississippi,28,1915,59
19280,2020-04-07,Minnesota,27,1069,34
19281,2020-04-07,Michigan,26,18851,845
19282,2020-04-07,Massachusetts,25,15202,356
19283,2020-04-07,Maryland,24,4371,104
19284,2020-04-07,Maine,23,519,12
19285,2020-04-07,Louisiana,22,16284,582
19286,2020-04-07,Kentucky,21,1289,66
19287,2020-04-07,Kansas,20,905,30
19288,2020-04-07,Iowa,19,1048,26
19289,2020-04-07,Indiana,18,5544,208
19290,2020-04-07,Illinois,17,13549,384
19291,2020-04-07,Idaho,16,1210,15
19292,2020-04-07,Hawaii,15,408,5
19293,2020-04-07,Guam,66,274,4
19294,2020-04-07,Georgia,13,9156,348
19295,2020-04-07,Florida,12,14739,295
19296,2020-04-07,District of Columbia,11,1211,24
19297,2020-04-07,Delaware,10,928,16
19298,2020-04-07,Connecticut,9,7781,277
19299,2020-04-07,Colorado,8,5429,179
19300,2020-04-07,California,6,17540,447
19301,2020-04-07,Arkansas,5,997,18
19302,2020-04-07,Arizona,4,2577,77
19303,2020-04-07,Alaska,2,211,4
19304,2020-04-07,Alabama,1,2197,64
19305,2020-04-06,Wyoming,56,213,0
19306,2020-04-06,Wisconsin,55,2440,83
19307,2020-04-06,West Virginia,54,347,4
19308,2020-04-06,Washington,53,8385,383
19309,2020-04-06,Virginia,51,2877,54
19310,2020-04-06,Virgin Islands,78,44,1
19311,2020-04-06,Vermont,50,543,23
19312,2020-04-06,Utah,49,1662,13
19313,2020-04-06,Texas,48,8150,159
19314,2020-04-06,Tennessee,47,3753,65
19315,2020-04-06,South Dakota,46,288,4
19316,2020-04-06,South Carolina,45,2232,48
19317,2020-04-06,Rhode Island,44,1082,27
19318,2020-04-06,Puerto Rico,72,513,21
19319,2020-04-06,Pennsylvania,42,13075,170
19320,2020-04-06,Oregon,41,1132,29
19321,2020-04-06,Oklahoma,40,1326,51
19322,2020-04-06,Ohio,39,4450,142
19323,2020-04-06,Northern Mariana Islands,69,8,1
19324,2020-04-06,North Dakota,38,225,3
19325,2020-04-06,North Carolina,37,2870,42
19326,2020-04-06,New York,36,133389,6149
19327,2020-04-06,New Mexico,35,686,12
19328,2020-04-06,New Jersey,34,41090,1005
19329,2020-04-06,New Hampshire,33,715,9
19330,2020-04-06,Nevada,32,1971,58
19331,2020-04-06,Nebraska,31,438,10
19332,2020-04-06,Montana,30,319,6
19333,2020-04-06,Missouri,29,2722,56
19334,2020-04-06,Mississippi,28,1738,51
19335,2020-04-06,Minnesota,27,986,30
19336,2020-04-06,Michigan,26,17129,727
19337,2020-04-06,Massachusetts,25,13837,260
19338,2020-04-06,Maryland,24,4045,92
19339,2020-04-06,Maine,23,499,10
19340,2020-04-06,Louisiana,22,14867,512
19341,2020-04-06,Kentucky,21,1057,52
19342,2020-04-06,Kansas,20,854,25
19343,2020-04-06,Iowa,19,946,25
19344,2020-04-06,Indiana,18,4986,171
19345,2020-04-06,Illinois,17,12262,309
19346,2020-04-06,Idaho,16,1170,13
19347,2020-04-06,Hawaii,15,385,5
19348,2020-04-06,Guam,66,266,4
19349,2020-04-06,Georgia,13,7558,294
19350,2020-04-06,Florida,12,13621,253
19351,2020-04-06,District of Columbia,11,1097,24
19352,2020-04-06,Delaware,10,783,15
19353,2020-04-06,Connecticut,9,6906,206
19354,2020-04-06,Colorado,8,5172,150
19355,2020-04-06,California,6,16361,386
19356,2020-04-06,Arkansas,5,927,16
19357,2020-04-06,Arizona,4,2466,67
19358,2020-04-06,Alaska,2,189,4
19359,2020-04-06,Alabama,1,2005,53
19360,2020-04-05,Wyoming,56,200,0
19361,2020-04-05,Wisconsin,55,2267,73
19362,2020-04-05,West Virginia,54,325,3
19363,2020-04-05,Washington,53,7985,344
19364,2020-04-05,Virginia,51,2636,52
19365,2020-04-05,Virgin Islands,78,42,0
19366,2020-04-05,Vermont,50,512,22
19367,2020-04-05,Utah,49,1618,8
19368,2020-04-05,Texas,48,7117,136
19369,2020-04-05,Tennessee,47,3538,50
19370,2020-04-05,South Dakota,46,240,2
19371,2020-04-05,South Carolina,45,2049,44
19372,2020-04-05,Rhode Island,44,922,25
19373,2020-04-05,Puerto Rico,72,475,20
